baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
2,1,2,120,30,0,10,10,500615.0,500615.0,500615.0,20494047.0,0.0,431940.0,3012945.0,0.0
2,1,2,120,5,0,10,10,500465.0,500465.0,500465.0,20333164.0,0.0,431940.0,3011858.0,0.0
2,1,2,30,0,0,10,10,500510.0,500510.0,500510.0,20817072.0,0.0,431940.0,3013360.0,0.0
2,1,2,30,10,0,10,10,500174.0,500174.0,500174.0,21018269.0,0.0,431940.0,3059949.0,0.0
2,1,2,30,2,0,10,10,500745.0,500745.0,500745.0,20480616.0,0.0,431940.0,3012401.0,0.0
2,1,2,30,20,0,10,10,500756.0,500756.0,500756.0,21028057.0,0.0,431940.0,3060217.0,0.0
2,1,2,30,30,0,10,0,0.0,0.0,0.0,3484659.0,0.0,41316.0,534017.0,0.0
2,1,2,30,5,0,10,10,500006.0,500006.0,500006.0,19770385.0,0.0,431940.0,3013326.0,0.0
2,1,2,60,0,0,10,10,500626.0,500626.0,500626.0,20818350.0,0.0,431940.0,3008501.0,0.0
2,1,2,60,10,0,10,10,500241.0,500241.0,500241.0,18553476.0,0.0,638520.0,3060814.0,0.0
2,1,2,60,2,0,10,10,500478.0,500478.0,500478.0,20352720.0,0.0,431940.0,3009422.0,0.0
2,1,2,60,20,0,10,10,500147.0,500147.0,500147.0,19732630.0,0.0,431940.0,3017669.0,0.0
2,1,2,60,30,0,10,10,500018.0,500018.0,500018.0,20330697.0,0.0,431940.0,3012134.0,0.0
2,1,2,60,5,0,10,10,500708.0,500708.0,500708.0,19738773.0,0.0,431940.0,3014952.0,0.0
2,2,0,120,0,0,10,10,2504129.0,2504129.0,2504129.0,68352442.0,0.0,437760.0,10110420.0,0.0
2,2,0,120,10,0,10,10,1502075.0,1502075.0,1502075.0,69099407.0,0.0,437760.0,10106666.0,0.0
2,2,0,120,2,0,10,10,2503651.0,2503651.0,2503651.0,68197391.0,0.0,437760.0,10110420.0,0.0
2,2,0,120,20,0,10,10,1502563.0,1502563.0,1502563.0,69183644.0,0.0,437760.0,10106039.0,0.0
2,2,0,120,30,0,10,10,3503947.0,3503947.0,3503947.0,67795273.0,0.0,437760.0,10106667.0,0.0
2,2,0,120,5,0,10,10,2503836.0,2503836.0,2503836.0,68436815.0,0.0,437760.0,10110107.0,0.0
2,2,0,30,0,0,10,10,1503257.0,1503257.0,1503257.0,68742454.0,0.0,437760.0,10105730.0,0.0
2,2,0,30,10,0,10,10,1501071.0,1501071.0,1501071.0,69193467.0,0.0,437760.0,10107605.0,0.0
2,2,0,30,2,0,10,10,1500532.0,1500532.0,1500532.0,69210380.0,0.0,437760.0,10107607.0,0.0
2,2,0,30,20,0,10,10,1501450.0,1501450.0,1501450.0,69235646.0,0.0,437760.0,10108232.0,0.0
2,2,0,30,30,0,10,10,1500836.0,1500836.0,1500836.0,69083844.0,0.0,437760.0,10108546.0,0.0
2,2,0,30,5,0,10,10,2503257.0,2503257.0,2503257.0,68234463.0,0.0,437760.0,10111669.0,0.0
2,2,0,60,0,0,10,10,2503448.0,2503448.0,2503448.0,68197751.0,0.0,437760.0,10106667.0,0.0
2,2,0,60,10,0,10,10,1501740.0,1501740.0,1501740.0,69210362.0,0.0,437760.0,10108230.0,0.0
2,2,0,60,2,0,10,10,2501747.0,2501747.0,2501747.0,68077985.0,0.0,437760.0,10108230.0,0.0
2,2,0,60,20,0,10,10,1502186.0,1502186.0,1502186.0,69203273.0,0.0,437760.0,10104788.0,0.0
2,2,0,60,30,0,10,10,3502199.0,3502199.0,3502199.0,67762974.0,0.0,437760.0,10107292.0,0.0
2,2,0,60,5,0,10,10,2500992.0,2500992.0,2500992.0,68299369.0,0.0,437760.0,10107917.0,0.0
2,2,1,120,0,0,10,10,2503279.0,2503279.0,2503279.0,67842411.0,0.0,437760.0,10130397.0,0.0
2,2,1,120,10,0,10,10,1501850.0,1501850.0,1501850.0,68254497.0,0.0,437760.0,10125710.0,0.0
2,2,1,120,2,0,10,10,3504223.0,3504223.0,3504223.0,67250583.0,0.0,437760.0,10126335.0,0.0
2,2,1,120,20,0,10,10,1502276.0,1502276.0,1502276.0,68487904.0,0.0,437760.0,10024501.0,0.0
2,2,1,120,30,0,10,10,3503228.0,3503228.0,3503228.0,66809073.0,0.0,437760.0,10029802.0,0.0
2,2,1,120,5,0,10,10,2503245.0,2503245.0,2503245.0,68296731.0,0.0,437760.0,10120078.0,0.0
2,2,1,30,0,0,10,10,2503097.0,2503097.0,2503097.0,67675943.0,0.0,437760.0,10046750.0,0.0
2,2,1,30,10,0,10,10,1501277.0,1501277.0,1501277.0,68728037.0,0.0,437760.0,10107256.0,0.0
2,2,1,30,2,0,10,10,1500734.0,1500734.0,1500734.0,68579221.0,0.0,437760.0,10119453.0,0.0
2,2,1,30,20,0,10,10,1501129.0,1501129.0,1501129.0,68455569.0,0.0,437760.0,10137906.0,0.0
