F1,15,80,3664208,21649008,0.6645
F1,15,81,1236656,5398480,0.7177
F1,15,82,2561872,15407392,0.6618
F1,15,83,1484072,8288848,0.6735
F1,15,84,1371488,8401280,0.6590
F1,15,85,1506272,8254976,0.6766
F1,15,86,764480,3047856,0.7360
F1,15,87,2371568,13360952,0.6721
F1,15,88,1506272,7883968,0.6843
F1,15,89,0,0,1.0000
F1,15,90,3214960,12393544,0.7431
F1,20,1,5238880,29839264,0.6703
F1,20,2,8730808,43112288,0.6945
F1,20,3,9661016,39243056,0.7321
F1,20,4,9458576,35441400,0.7491
F1,20,5,9964576,42943184,0.7202
F1,20,6,10065928,38827136,0.7429
F1,20,7,10099816,38804560,0.7438
F1,20,8,11685696,37218672,0.7858
F1,20,9,11618128,37286128,0.7840
F1,20,10,11663216,37241088,0.7852
F1,20,11,11674384,37229920,0.7855
F1,20,12,9155224,39738224,0.7188
F1,20,13,11168304,37736080,0.7721
F1,20,14,12304240,36599952,0.8020
F1,20,15,12585472,36318832,0.8094
F1,20,16,12045640,36858736,0.7953
F1,20,17,11325744,37567280,0.7764
F1,20,18,11280752,37623600,0.7751
F1,20,19,10021056,38883280,0.7417
F1,20,20,10932168,37972288,0.7659
F1,20,21,11708208,37196096,0.7864
F1,20,22,11505664,37398640,0.7810
F1,20,23,10808344,37612296,0.7654
F1,20,24,10369664,39006712,0.7483
F1,20,25,8480184,40244384,0.7018
F1,20,26,12292968,36790856,0.8006
F1,20,27,12326848,36577536,0.8026
F1,20,28,11933168,36971128,0.7923
F1,20,29,11213272,37679840,0.7734
F1,20,30,11291992,37612272,0.7754
F1,20,31,2136728,5882544,0.8209
F1,20,32,2968624,6500192,0.8779
F1,20,33,3013600,6747744,0.8723
F1,20,34,2867384,6894080,0.8546
F1,20,35,2811048,6961552,0.8472
F1,20,36,2451376,7321496,0.8011
F1,20,37,2305080,7467776,0.7818
F1,20,38,2159016,7602656,0.7628
F1,20,39,2057792,7715240,0.7490
F1,20,40,1888976,7883968,0.7266
