baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
0,2,0,30,30,0,10,10,1502397.0,1502397.0,1502397.0,68874393.0,0.0,437760.0,10111673.0,61618.0
0,2,0,60,0,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
0,2,0,60,2,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
0,2,0,60,5,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
0,2,0,60,10,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
0,2,0,60,20,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
0,2,0,60,30,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
0,2,0,60,60,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
0,2,0,120,0,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
0,2,0,120,2,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
0,2,0,120,5,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
0,2,0,120,10,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
0,2,0,120,20,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
0,2,0,120,30,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
0,2,0,120,60,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
0,2,1,30,0,0,10,10,2503934.0,2503934.0,2503934.0,67713537.0,0.0,437760.0,10043626.0,524985.0
0,2,1,30,2,0,10,10,2503934.0,2503934.0,2503934.0,67713537.0,0.0,437760.0,10043626.0,524985.0
0,2,1,30,5,0,10,10,2503934.0,2503934.0,2503934.0,67713537.0,0.0,437760.0,10043626.0,524985.0
0,2,1,30,10,0,10,10,2503934.0,2503934.0,2503934.0,67713537.0,0.0,437760.0,10043626.0,524985.0
0,2,1,30,20,0,10,10,2503934.0,2503934.0,2503934.0,67713537.0,0.0,437760.0,10043626.0,524985.0
0,2,1,30,30,0,10,10,2503934.0,2503934.0,2503934.0,67713537.0,0.0,437760.0,10043626.0,524985.0
0,2,1,60,0,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
0,2,1,60,2,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
0,2,1,60,5,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
0,2,1,60,10,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
0,2,1,60,20,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
0,2,1,60,30,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
0,2,1,60,60,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
0,2,1,120,0,0,10,10,2502993.0,2502993.0,2502993.0,68317700.0,0.0,437760.0,10120702.0,50695.0
0,2,1,120,2,0,10,10,2502993.0,2502993.0,2502993.0,68317700.0,0.0,437760.0,10120702.0,50695.0
0,2,1,120,5,0,10,10,2502993.0,2502993.0,2502993.0,68317700.0,0.0,437760.0,10120702.0,50695.0
0,2,1,120,10,0,10,10,2502993.0,2502993.0,2502993.0,68317700.0,0.0,437760.0,10120702.0,50695.0
0,2,1,120,20,0,10,10,2502993.0,2502993.0,2502993.0,68317700.0,0.0,437760.0,10120702.0,50695.0
0,2,1,120,30,0,10,10,2502993.0,2502993.0,2502993.0,68317700.0,0.0,437760.0,10120702.0,50695.0
0,2,1,120,60,0,10,10,2502993.0,2502993.0,2502993.0,68317700.0,0.0,437760.0,10120702.0,50695.0
2,0,1,30,0,0,10,0,0.0,0.0,0.0,47599265.0,0.0,156500.0,7122012.0,21611.0
2,0,1,30,2,0,10,10,7509110.0,7509110.0,7509110.0,63696814.0,0.0,441956.0,10009200.0,48814.0
2,0,1,30,5,0,10,0,0.0,0.0,0.0,47505396.0,0.0,156500.0,7123636.0,15552.0
2,0,1,30,10,0,10,0,0.0,0.0,0.0,47581031.0,0.0,156500.0,7124177.0,22523.0
2,0,1,30,20,0,10,0,0.0,0.0,0.0,47888374.0,0.0,157752.0,7180274.0,19329.0
2,0,1,30,30,0,10,0,0.0,0.0,0.0,8537305.0,0.0,28796.0,1309998.0,9695.0
